,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,neutral sentiment,target
33548,1280,40.57708355938655,-74.46959686282493,0,0,1,0,1,0,0,0,4313429,6781,23,0,0
33549,1678,40.65383145401248,-73.84830751643823,0,0,1,1,0,1,0,0,4302492,8559,47,0,0
33550,955,40.55692339418173,-73.58953228545417,0,1,0,0,0,0,0,0,4324179,9870,22,1,0
33551,1056,40.92989745556722,-73.61167523047888,0,0,1,0,0,0,0,1,4301866,9390,44,1,0
33552,461,40.66649629613574,-73.35216602112357,0,1,0,0,0,0,0,0,4329216,4858,18,1,0
33553,381,40.73541709937377,-73.51693192460894,0,1,0,0,1,0,0,0,4323867,9080,34,0,0
33554,755,40.653255449039165,-73.40163035859223,0,1,0,0,1,0,0,0,4325184,9528,36,0,0
33555,1415,40.66385734713056,-74.35314571465706,0,0,0,1,1,0,0,0,4301639,4348,39,0,0
33556,103,40.69229281329782,-74.7293393807973,0,0,0,1,0,0,1,0,4301066,5480,60,0,0
33557,1109,40.80278120404039,-74.1829700311896,0,0,0,0,0,0,1,0,4313808,4545,54,1,0
33558,2054,40.56884302840881,-73.79785069026934,0,0,0,1,0,0,0,1,4312973,4379,55,0,0
33559,965,40.706091280491414,-74.41133119077413,1,1,0,1,0,0,0,1,4322471,1791,26,0,0
33560,1273,40.60648498498428,-73.39102079741446,1,0,0,0,0,1,0,0,4316806,5739,56,0,0
33561,1757,40.64638969669759,-73.80583533705547,0,0,0,1,0,0,1,0,4313259,4323,53,0,0
33562,639,40.88767556956389,-74.30435760908026,0,0,0,0,1,0,0,0,4325877,4640,23,0,0
33563,1191,40.59053316442518,-74.45796036813444,0,0,1,0,1,0,0,0,4313483,7381,26,0,0
33564,1876,40.57840719805826,-74.61734620393817,0,0,0,0,0,0,0,0,4300593,4968,28,0,0
33565,274,40.7852440325873,-73.63339635376066,0,1,0,0,1,0,0,0,4323438,8546,34,0,0
33566,1738,40.895426214083685,-74.23179118888329,1,0,1,1,0,1,0,0,4325298,9058,27,0,0
33567,1606,40.78828384750808,-73.37898752361149,0,0,0,0,0,1,0,0,4323116,2150,57,0,0
33568,846,40.775492376695496,-73.63154014279814,0,1,0,0,1,0,0,0,4329123,4860,8,0,0
33569,241,40.91706563147659,-73.13768847403163,0,0,1,0,1,0,1,0,4321813,7755,52,0,0
33570,1499,40.64070642047372,-73.58018981943938,1,0,0,0,0,0,1,1,4319214,3126,38,0,0
33571,1170,40.62310689101469,-73.44308713408154,0,1,1,0,0,0,0,1,4307243,5704,59,0,0
33572,528,40.75090490304658,-74.56157493053522,1,0,0,0,0,0,0,1,4314393,3032,28,0,0
33573,1629,40.83718769185641,-74.8798843881519,0,0,1,0,0,0,0,0,4304884,780,38,0,0
33574,1045,40.63029512474357,-74.02593351393351,1,0,0,0,0,0,0,0,4301207,3217,9,1,0
33575,395,40.84955745617162,-74.66296618040296,0,0,0,0,0,0,0,0,4305660,241,15,0,0
33576,1707,40.659303476537424,-73.82799528128216,0,1,0,0,1,0,0,0,4329398,174,64,0,0
33577,1389,40.60724052755125,-74.27303267212005,1,0,0,0,0,0,0,0,4300938,3933,16,1,0
33578,378,40.72074368474823,-74.53361162165359,0,1,0,0,0,0,0,0,4311103,9328,27,0,0
33579,1350,40.611236625695895,-74.40651911630756,0,0,0,0,1,0,0,0,4313444,5829,26,0,0
33580,1343,40.818511040788515,-74.02921373920263,1,0,1,0,0,0,0,0,4328200,7979,38,0,0
33581,1602,40.667245668850555,-74.10799644797478,0,0,1,0,1,0,0,0,4302441,5736,43,0,0
33582,1949,40.72320896495712,-73.35271714999317,0,0,1,0,0,0,1,0,4323287,3850,62,0,0
33583,1331,40.67194177877552,-73.24859215955439,0,0,0,0,0,0,0,0,4323413,2918,46,0,0
33584,1591,40.69551371680856,-73.84456320161574,0,0,0,1,0,0,1,0,4313317,4283,50,0,0
33585,1529,40.78128467632628,-73.87760968980976,1,0,1,0,1,1,0,0,4325999,8771,34,0,0
33586,1296,40.748256284817096,-74.76370386302958,0,0,1,0,0,0,0,0,4305154,1370,31,0,0
33587,182,40.65103115284295,-74.7147514050791,1,0,0,1,0,0,1,0,4303777,3764,51,0,0
33588,1324,40.929585189560704,-74.77877558780568,1,0,0,0,1,1,1,0,4317680,2443,13,0,0
33589,1524,40.790137935085966,-74.28291434415557,1,0,0,0,0,0,1,1,4318555,3203,22,0,0
33590,673,40.54420622544141,-73.20006863285309,0,0,0,0,1,1,1,0,4326098,6132,40,0,0
33591,1792,40.74395678861362,-74.13762309216975,0,1,1,0,0,0,0,1,4304720,5706,56,0,0
33592,275,40.785486166873774,-74.13383236418908,0,0,0,0,0,0,0,1,4304253,221,18,0,0
33593,1360,40.72267345336507,-73.9647975009262,0,0,0,1,0,0,0,0,4302569,5517,49,0,0
33594,1035,40.89558178596604,-73.7304750634761,0,0,0,0,0,0,0,0,4301771,9157,43,1,0
33595,1850,40.73266455813897,-73.93619936563343,1,0,1,0,0,0,0,0,4328458,7930,42,0,0
33596,509,40.858470245134136,-74.49858904545886,0,0,0,0,0,0,0,0,4327575,6653,27,1,0
33597,598,40.82068661419555,-74.49058090401272,0,1,0,0,0,0,0,1,4306856,5705,53,0,0
33598,1657,40.790950770581944,-73.73731361768634,1,0,0,0,0,0,0,0,4308474,2319,33,0,0
33599,1492,40.76191959460781,-74.22916660891006,0,1,0,0,0,0,0,1,4305496,5709,56,0,0
33600,1254,40.652004646857314,-73.185526115135,1,0,1,0,0,0,1,1,4318906,1330,42,0,0
33601,958,40.625940714955355,-74.42732602812488,0,0,1,0,1,0,0,0,4313624,8960,35,0,0
33602,298,40.84164528183214,-74.43456668150128,0,0,1,0,1,0,1,0,4325982,4519,31,0,0
33603,2171,40.671886611084126,-73.5820880715846,1,0,1,1,0,1,0,0,4318290,7088,33,1,0
33604,1518,40.956329507183206,-73.6738024486637,0,0,0,1,0,0,0,0,4305965,5097,38,0,0
33605,939,40.795981128118285,-73.5284081846829,1,0,1,1,0,0,0,1,4312065,3523,2,0,0
33606,1164,40.73253140880998,-73.99957200034834,0,0,0,0,0,0,0,0,4324699,3838,41,0,0
33607,926,40.612722838474994,-74.94591635294073,0,1,0,0,1,1,0,0,4316526,3060,49,0,0
33608,1427,40.66774779909446,-74.2478332884156,0,0,0,0,0,0,1,0,4302773,6955,54,0,0
33609,1525,40.928949598023806,-73.79674026960699,0,0,1,1,0,0,0,0,4305632,4891,31,0,0
33610,517,40.835451574926324,-74.92012415925214,0,0,1,0,0,0,0,1,4305455,582,13,0,0
33611,792,40.635791031257675,-73.96378966454824,0,0,0,0,0,1,1,0,4301398,2684,12,0,0
33612,169,40.73668436253462,-74.40220074138749,0,0,1,0,1,0,1,0,4326122,4443,38,0,0
33613,1925,40.83594815222111,-74.6748835823274,0,0,0,0,0,0,0,0,4318332,8494,1,1,0
33614,796,40.743097135938605,-74.59017422754171,0,0,1,1,1,0,0,0,4301118,7904,43,0,0
33615,193,40.88772415722221,-73.42677643976933,0,0,1,0,1,0,1,0,4322284,7793,44,0,0
33616,1580,40.78353567163021,-74.043410563922,0,0,0,0,0,0,0,0,4303069,7837,60,1,0
33617,1203,40.8204554455313,-74.11665813990386,0,0,0,0,0,0,0,0,4313812,4682,57,1,0
33618,1619,40.87639934103644,-73.74567631924373,0,1,1,1,0,0,0,1,4303232,8694,60,1,0
33619,1895,40.68832877762825,-74.25586798439419,0,0,0,1,0,0,0,1,4311775,4220,21,0,0
33620,800,40.74750101657709,-74.58359478213917,0,0,1,1,0,0,0,0,4301142,7907,44,0,0
33621,1119,40.74906613495396,-74.1460470120145,0,0,1,0,1,1,1,0,4327538,4318,31,0,0
33622,743,40.918287242670345,-73.4433449395547,0,0,0,0,0,0,1,1,4319352,4891,39,0,0
33623,1778,40.58116351694587,-74.63060398609382,0,0,0,0,0,0,0,0,4300583,4985,29,1,0
33624,815,40.63240785879737,-73.53560495283456,0,0,0,0,0,1,0,0,4316691,5400,60,0,0
33625,1208,40.68679328803985,-74.54987674241089,0,0,1,0,0,1,0,1,4328028,7434,41,1,0
33626,1566,40.58001004182135,-74.19887376080544,1,1,0,0,0,0,0,0,4301743,5374,34,0,0
33627,1413,40.615738651002815,-73.36172524299641,1,0,0,0,0,1,0,0,4316988,5808,54,0,0
33628,1967,40.70988461564803,-74.25871805617028,0,0,0,0,0,0,0,0,4318426,8263,15,1,0
33629,1834,40.95361638220654,-73.05270762814568,0,0,0,1,0,0,0,0,4309541,3716,31,0,0
33630,1344,40.52314661179022,-73.14602276255006,0,0,0,0,1,0,0,1,4326087,5698,29,0,0
33631,1510,40.81874202752954,-74.17293011448206,1,0,0,0,0,0,0,1,4308652,3328,24,0,0
33632,1014,40.79924952956451,-74.52548036680788,0,1,0,0,1,1,0,0,4316895,2440,29,0,0
33633,1506,40.65063824471898,-73.49509640128382,0,1,0,1,0,0,1,1,4312894,3971,38,1,0
33634,744,40.722378047434226,-74.52758508167652,1,0,0,1,0,0,1,0,4304037,3920,32,0,0
33635,2160,40.850427241324354,-74.11245181251641,0,0,1,0,0,0,1,0,4322466,5184,55,0,0
33636,1471,40.826757695117585,-74.28870300746685,0,0,0,1,0,0,0,0,4304593,4265,8,0,0
33637,1683,40.73049359343367,-74.60433309305537,0,0,0,0,0,0,0,1,4310877,4474,1,0,0
33638,583,40.67067009443528,-73.63096383900813,0,0,0,0,0,1,0,0,4316847,5177,61,0,0
33639,852,40.67460393846245,-74.7493827393347,1,0,1,1,1,0,0,0,4300768,8867,32,0,0
33640,1639,40.79517324366905,-74.22488527621819,0,0,0,1,0,0,0,0,4305440,5138,12,0,0
33641,847,40.77574187372567,-73.63286418795467,0,1,0,0,1,0,0,0,4329122,4859,8,0,0
33642,596,40.81452006520225,-73.14931490271125,1,0,0,1,0,0,1,0,4312524,3307,3,0,0
33643,178,40.672863408243764,-73.82793582861689,0,0,0,0,0,1,0,0,4318842,5263,16,1,0
33644,1440,40.64205967628667,-74.48047481159219,0,1,0,1,0,0,1,1,4322459,2403,22,1,0
33645,240,40.70881561588189,-74.71211611350982,0,0,0,1,0,0,0,0,4301069,6170,57,0,0
33646,637,40.85491602220841,-74.17888903078943,0,0,0,0,0,0,0,0,4327894,6312,26,1,0
33647,1396,40.67435262584712,-74.02067890409126,0,0,1,0,1,1,1,0,4328202,4211,34,0,0
33648,1228,40.84412797946248,-74.5419000499311,0,0,1,1,0,0,0,0,4303754,5432,39,0,0
33649,1780,40.55120967365647,-73.58387433240306,0,0,0,1,0,0,0,0,4323633,3126,54,0,0
33650,884,40.66152153062466,-74.76982064349222,1,1,0,0,0,0,0,0,4316322,2995,46,0,0
33651,692,40.89977925141827,-73.92825527558134,1,0,0,0,0,0,0,0,4315346,2692,31,0,0
33652,1940,40.63424372929341,-73.79634190038391,0,0,0,0,0,0,0,0,4323276,3802,55,0,0
33653,1724,40.76111091091005,-74.30692338327061,1,0,0,0,0,0,0,0,4328944,640,60,0,0
33654,906,40.61755650640968,-73.49859173606218,0,0,0,0,0,1,0,0,4316630,5487,59,0,0
33655,1694,40.89258143831822,-73.65989297478431,0,0,0,0,0,0,0,0,4303498,8535,64,1,0
33656,868,40.85460350511786,-74.01635616695874,0,0,1,0,0,1,1,0,4325159,4181,37,0,0
33657,1003,40.666333121199976,-73.58322729513735,1,0,1,0,0,1,0,0,4318894,5716,19,1,0
33658,1858,40.954976734584136,-73.28175670714845,0,0,0,1,0,0,0,0,4309477,3576,33,0,0
33659,613,40.54598742795429,-73.3301899696,0,0,0,0,0,1,0,1,4326259,6327,39,0,0
33660,1110,40.65990257474359,-73.09216556146069,1,0,1,0,0,0,0,1,4319189,1355,47,1,0
33661,431,40.609781622602384,-74.02236319212072,1,0,0,0,0,1,0,0,4318654,7193,20,0,0
33662,1228,40.57000372216925,-73.77352258294884,1,0,0,1,0,1,0,0,4324163,9737,18,1,0
33663,139,40.66028323847595,-73.85344220231711,1,0,0,0,0,1,0,0,4319374,5368,3,0,0
33664,587,40.862901036035424,-74.36452531997615,0,0,0,0,0,0,0,0,4327477,6315,31,0,0
33665,1025,40.650029433037915,-74.36554286105192,0,0,1,1,1,0,0,0,4313620,8994,36,1,0
33666,1015,40.610427553540404,-73.85573139095263,0,0,0,0,1,0,0,0,4326137,4664,29,0,0
33667,1831,40.5251096079744,-74.01812949658307,0,0,0,0,0,0,1,0,4322849,3698,9,0,0
33668,1395,40.85402275646694,-73.79885545723351,0,0,0,1,0,0,0,0,4322700,1196,48,0,0
33669,1686,40.822865325102995,-74.73644230310533,0,0,0,0,1,0,0,0,4304938,804,42,0,0
33670,1376,40.83477906613721,-73.27708044218095,0,0,0,1,0,1,0,0,4318813,5616,41,0,0
33671,365,40.72996813131514,-74.4890826822219,0,1,0,0,0,0,0,0,4311319,9435,29,0,0
33672,952,40.60722944641911,-74.64819267959162,1,1,0,0,0,1,0,0,4316523,3577,51,0,0
33673,584,40.84431950458739,-74.61959002025834,0,1,0,0,0,0,0,1,4306700,5706,52,0,0
33674,840,40.75463041795743,-74.48442881669096,0,0,1,0,1,0,0,0,4305211,1651,26,0,0
33675,431,40.70156641172663,-73.74015419888819,1,0,0,1,0,1,0,0,4319475,7717,34,0,0
33676,1622,40.69235753011641,-73.9178470383394,0,0,0,0,0,0,1,0,4313475,4595,59,1,0
33677,414,40.67291640865188,-74.24484556086212,0,0,0,0,0,0,1,0,4301268,3989,30,1,0
33678,1135,40.82919851211619,-74.3709379623911,0,0,0,0,0,0,0,0,4314177,3955,48,1,0
33679,354,40.69894228479201,-74.315256179083,0,0,1,0,0,0,0,0,4305463,2114,17,0,0
33680,1688,40.78659877023152,-74.17900120610543,1,0,1,0,1,0,0,0,4304608,4736,25,0,0
33681,796,40.75920677935133,-73.54511480030307,0,1,0,0,1,0,0,0,4329164,4909,8,0,0
33682,681,40.920257037934434,-73.82108294460124,1,0,0,1,0,0,1,0,4313342,3873,24,0,0
33683,341,40.65695674984011,-74.2412220825381,0,0,0,0,1,0,0,0,4326187,4470,39,0,0
33684,1491,40.62453077478154,-74.43299963445101,0,1,0,1,0,0,1,1,4322500,2580,20,1,0
33685,1302,40.66457355733149,-73.79698973556445,0,1,0,0,0,0,0,1,4317034,6447,42,0,0
33686,604,40.82519937902278,-73.21716270985544,1,0,0,1,0,0,1,0,4312607,3364,6,0,0
33687,892,40.883680925055295,-74.17079759845927,0,1,0,0,0,0,0,0,4316314,2401,25,0,0
33688,2301,40.67435067247945,-73.17616941449766,1,0,0,0,0,1,0,0,4318141,6244,44,0,0
33689,432,40.60952150268191,-74.02323325763594,1,0,0,0,0,1,0,0,4318651,7202,20,0,0
33690,763,40.70400962518088,-74.74652745453723,0,0,1,0,0,0,1,1,4313811,2862,22,0,0
33691,362,40.58842183791778,-73.87471992002634,0,0,1,0,0,1,1,0,4328777,4074,46,0,0
33692,292,40.660942182880184,-73.87520545339716,1,0,1,0,0,1,0,0,4319299,5599,4,1,0
33693,1434,40.52378876692238,-73.14992436464262,0,0,0,0,1,0,0,1,4326083,5624,27,0,0
33694,1503,40.94242762455315,-74.65621739942722,0,0,0,0,1,0,0,1,4328581,4215,9,0,0
33695,1143,40.874359248644915,-73.30296922340453,0,0,0,1,0,1,0,0,4318975,5458,41,0,0
33696,1854,40.827699828277346,-74.47326257913393,0,0,1,1,0,0,0,0,4310425,3731,15,0,0
33697,1139,40.71978673352252,-74.45587078695183,0,1,1,1,0,0,0,1,4301500,9142,38,1,0
33698,714,40.7325342036378,-73.40356724496613,0,1,0,0,1,0,0,0,4329231,4989,8,0,0
33699,2204,40.86152325690992,-74.35571146909528,0,0,0,0,0,0,0,0,4322288,5461,52,0,0
33700,388,40.840705084931855,-73.57132999895211,0,0,0,0,0,1,0,1,4319374,5194,24,0,0
33701,174,40.6499562384093,-74.71757125846824,1,0,0,1,0,0,1,0,4303773,3762,52,0,0
33702,1075,40.87966086131227,-74.39544273340127,0,0,0,0,1,1,0,0,4317103,2213,20,1,0
33703,1421,40.80550988077583,-74.40988078941965,0,1,1,0,0,0,0,1,4304072,5693,50,0,0
33704,1649,40.702916433466775,-74.37967364286754,0,0,0,0,0,0,0,0,4302388,6546,51,0,0
33705,311,40.90175022053364,-73.07897262532296,1,0,0,1,0,1,0,0,4321798,7872,52,1,0
33706,833,40.62675350564594,-74.7669073729083,0,0,0,0,1,1,1,0,4316599,3346,51,0,0
33707,1396,40.73059471222474,-74.43802940563621,0,0,0,0,0,0,0,0,4302942,6813,54,0,0
33708,174,40.87613493432401,-73.54095968915463,0,0,1,0,1,0,1,0,4322469,7808,40,0,0
33709,1701,40.81995547117278,-74.8521291278031,0,0,1,0,0,0,0,0,4304866,920,40,0,0
33710,1569,40.85540069695071,-74.58263513472838,1,0,1,0,1,0,1,1,4317639,1828,11,0,0
33711,1616,40.908256016010924,-73.61628902109219,0,0,1,0,0,0,0,1,4303312,8720,62,1,0
33712,925,40.722583639373056,-73.61208738893797,0,0,0,1,0,0,0,0,4303063,5404,54,0,0
33713,1067,40.92944863770489,-73.61177091503974,0,0,1,0,0,0,0,1,4301896,9376,44,1,0
33714,426,40.66112795953343,-73.72235859390693,0,1,0,1,0,0,0,1,4322951,2333,7,0,0
33715,1720,40.798208920732286,-74.47347077482407,1,0,0,0,0,0,0,0,4328780,858,58,0,0
33716,1638,40.62780489765614,-73.54935334673488,0,1,0,1,0,0,1,1,4312952,4070,43,1,0
33717,1164,40.81639729236339,-74.26245853957205,1,0,1,0,0,0,0,0,4328058,7892,46,0,0
33718,1817,40.71795079953518,-74.37940301925636,0,0,0,0,0,0,0,0,4302085,5868,45,0,0
33719,1435,40.915244175489946,-73.61479919854482,0,0,1,0,0,0,0,1,4302845,8937,56,1,0
33720,656,40.71356379784724,-73.30289400694657,0,1,0,0,1,0,0,0,4329279,5045,8,0,0
33721,1837,40.543735021778986,-73.61994624104909,0,0,0,1,0,0,0,0,4323593,3204,52,1,0
33722,1488,40.563489293327194,-74.09723897560829,0,0,1,1,1,0,0,0,4301761,8404,39,0,0
33723,1713,40.84631054631144,-74.68941767623672,1,0,0,0,0,0,0,0,4328567,1141,55,0,0
33724,694,40.898375862067105,-73.92922319051782,0,1,0,0,0,0,0,0,4315396,2660,30,0,0
33725,863,40.86290055696852,-74.94663984568571,0,0,1,0,0,0,0,0,4305247,446,21,0,0
33726,724,40.703815205767306,-73.48285559655146,1,0,0,0,0,0,0,0,4306189,649,40,0,0
33727,2093,40.81016316864768,-73.87199884820708,0,0,1,0,0,0,1,0,4322726,4762,57,0,0
33728,387,40.7091648393963,-74.79905978123641,0,1,0,0,0,0,0,0,4307982,9279,12,1,0
33729,810,40.70324068697484,-73.82311894144863,1,0,0,0,0,0,0,0,4305953,931,36,0,0
33730,992,40.77258391651274,-74.84306140046411,1,1,0,1,0,1,0,0,4315317,2840,38,0,0
33731,694,40.76404589664312,-74.26791628796066,0,1,0,0,0,0,0,0,4328729,4129,29,0,0
33732,2188,40.66694276682708,-73.19962160120161,1,0,0,0,0,1,0,0,4317995,6189,45,0,0
33733,741,40.848149003068265,-74.53137602725542,1,0,0,0,0,0,0,0,4327711,7145,46,1,0
33734,1010,40.67342296948825,-74.34477027797041,0,0,0,0,1,0,0,0,4313663,8016,41,1,0
33735,1192,40.65799961340532,-73.65126363822142,1,0,1,0,1,1,0,0,4326750,8575,42,0,0
33736,940,40.875860556203534,-73.84922108028448,1,0,1,0,0,0,0,1,4301403,9486,38,1,0
33737,1042,40.642605206653975,-73.62988689078661,0,0,0,0,0,0,1,0,4303143,5658,48,0,0
33738,1782,40.7521627787931,-74.15450176870033,0,1,0,0,0,0,0,0,4306271,6175,30,0,0
33739,1040,40.774880669640645,-74.1827788792899,1,0,0,0,0,0,0,0,4328030,5483,32,0,0
33740,586,40.69070358347213,-74.46200678266806,0,0,0,0,0,0,0,0,4312257,9359,32,1,0
33741,897,40.60996273842118,-74.23534310451338,0,0,0,0,0,1,1,0,4301302,2896,28,0,0
33742,1186,40.72752915070564,-74.19023255737896,0,1,1,0,0,0,0,0,4303384,5765,44,0,0
33743,1604,40.84031767105303,-74.47487172259021,0,0,1,0,0,1,0,0,4308648,3101,29,0,0
33744,1019,40.73266657619806,-74.15564781047745,1,0,1,0,1,1,0,0,4327254,8167,52,0,0
33745,689,40.704048835646816,-73.34448643384944,1,0,0,0,0,0,0,0,4306285,534,42,0,0
33746,1605,40.57203198706745,-74.10211378736142,0,0,0,0,0,0,0,0,4302167,8116,44,0,0
33747,1951,40.758457717844365,-74.41906934554493,0,0,0,0,0,0,0,0,4318390,8352,9,1,0
33748,696,40.66057047135574,-73.73660387866144,0,1,0,0,0,0,0,0,4323524,8978,24,0,0
33749,1231,40.813284730288025,-74.07818113069976,0,0,0,0,0,0,1,0,4313754,4760,59,1,0
33750,1307,40.59082355360545,-73.61436299047654,0,0,0,1,0,0,0,0,4323424,2829,39,0,0
33751,1439,40.656612329388636,-74.29299802896081,0,0,0,1,0,0,0,0,4322771,2181,41,1,0
33752,1708,40.89187096242484,-73.30799406850487,0,0,0,0,0,0,0,1,4309616,4160,26,0,0
33753,1704,40.8838851831238,-73.63627918115904,0,0,1,1,0,1,0,0,4303458,8608,63,0,0
33754,821,40.70316390047882,-73.8685963571929,1,0,0,0,0,0,0,0,4305921,969,35,0,0
33755,2024,40.66831549156249,-73.99762118675343,1,0,1,1,0,1,0,0,4318421,7938,23,1,0
33756,1352,40.561176533642886,-73.98667927491405,0,1,0,1,0,0,0,1,4322829,3263,4,0,0
33757,1859,40.74120339123953,-74.6264492188709,0,0,0,0,0,1,0,1,4313094,1765,8,0,0
33758,899,40.69634342624631,-74.58720399988957,1,0,1,0,0,0,0,1,4300789,9404,28,1,0
33759,1132,40.64432522291255,-73.85072165284812,1,0,0,0,0,0,0,1,4319290,4444,23,0,0
33760,1550,40.79318139768603,-74.81910916401458,0,0,1,0,0,0,0,0,4304974,1088,37,0,0
33761,145,40.67305228094648,-74.44837510159344,0,0,0,1,0,0,0,0,4304697,2930,32,0,0
33762,949,40.65977371879716,-74.8398624517477,0,1,0,0,1,1,0,0,4316619,2903,44,0,0
33763,479,40.84243501455857,-74.15555594894721,0,0,0,0,1,1,1,0,4325913,4966,28,0,0
33764,309,40.83199502131162,-74.55463146170102,0,0,0,0,0,0,0,1,4304861,220,13,0,0
33765,1854,40.64181479028276,-73.22050244881254,0,0,0,0,0,0,1,0,4323484,3365,55,0,0
33766,1980,40.67229721021364,-74.13463314799847,0,0,0,0,0,0,0,0,4318455,8194,19,1,0
33767,1564,40.8210455533206,-74.25094116194582,1,0,1,0,1,0,0,0,4304430,4203,7,0,0
33768,153,40.66488525741846,-73.84404120398779,0,0,0,0,0,1,0,0,4319183,5328,7,1,0
33769,1801,40.787511467103094,-74.34147204970955,1,0,0,1,0,0,0,1,4310838,4071,4,0,0
33770,857,40.84417351042239,-73.79494278507718,0,0,0,1,0,0,0,0,4322618,1201,30,0,0
33771,2308,40.67518774239968,-73.19797060622874,1,0,1,1,0,1,0,0,4318169,6303,43,1,0
33772,1235,40.85407518874631,-74.21985069854304,0,0,0,1,0,0,0,0,4322339,1012,40,0,0
33773,1665,40.77993471055582,-73.46795636892217,1,0,0,0,0,0,0,0,4307812,1633,38,0,0
33774,1118,40.716908329842575,-74.72504301679656,0,0,1,0,0,0,0,0,4305280,1567,27,0,0
33775,1842,40.57976771260332,-73.64456611431007,0,0,0,0,0,0,1,0,4323147,3542,30,0,0
33776,942,40.86449587898128,-74.15967969414095,1,0,0,0,0,0,0,0,4327869,7038,29,0,0
33777,446,40.71530297977252,-74.47609018836843,0,0,0,0,0,0,0,0,4311721,9486,31,1,0
33778,447,40.655379014258074,-73.85240343058432,1,0,0,0,0,0,0,1,4319349,5078,9,0,0
33779,1828,40.51158422353751,-74.09672385434291,0,0,0,1,0,0,0,0,4322809,3714,5,1,0
33780,1847,40.763497822914225,-73.98304863148378,0,0,1,0,0,0,0,0,4305110,5605,55,0,0
33781,574,40.7311310471709,-74.64159553415993,0,0,0,1,0,0,0,0,4301094,7224,49,0,0
33782,152,40.66473961792409,-73.84433520428648,0,0,0,0,0,1,0,0,4319189,5329,7,1,0
33783,356,40.87723246541518,-74.98692761195812,0,0,1,0,0,0,0,1,4305491,244,9,0,0
33784,1878,40.956104559655024,-73.4716540440577,0,0,0,1,0,0,0,0,4309423,3459,35,0,0
33785,1404,40.561114470358795,-74.46045849539195,0,1,0,0,0,0,0,0,4313360,6032,20,0,0
33786,1568,40.639842937458816,-73.52074837405547,0,1,0,1,0,0,1,1,4312921,4018,40,1,0
33787,1227,40.92231767366134,-74.58796620526714,0,0,0,0,1,1,0,0,4317466,2302,15,1,0
33788,270,40.63761324286448,-73.92927023338683,1,0,0,0,0,1,0,0,4319051,6187,10,0,0
33789,1519,40.95140732401801,-73.69707559939675,0,0,1,1,0,0,0,0,4305896,5052,37,0,0
33790,878,40.62679717148687,-73.6420499359781,0,0,0,1,0,0,0,0,4323235,2560,26,0,0
33791,1736,40.71072917425582,-74.37953301092364,0,0,0,0,0,0,0,0,4302231,6193,48,0,0
33792,276,40.786336339005864,-74.14152448368411,0,0,0,0,0,0,0,1,4304264,221,18,0,0
33793,972,40.890143543305506,-74.57909717142795,1,0,1,0,0,0,0,1,4318736,1416,31,1,0
33794,1836,40.55452330802995,-73.81710018258633,0,0,0,0,0,0,1,0,4323009,3614,20,0,0
33795,1093,40.92080778897418,-73.63873682290684,0,0,1,0,1,0,1,0,4321825,6945,53,0,0
33796,1452,40.618334190811034,-73.35350819933572,1,0,0,0,0,1,0,0,4317039,5827,54,0,0
33797,833,40.72671065772858,-73.54287221271423,0,0,0,1,0,0,1,0,4303252,5322,53,0,0
33798,1158,40.671073831265645,-73.12973927766022,1,0,1,0,0,0,1,1,4319066,1477,44,1,0
33799,940,40.60118239303425,-74.32778352443106,0,1,0,0,0,0,0,0,4301265,2982,33,0,0
33800,1524,40.78999638082066,-74.28251716111122,1,0,0,0,0,0,1,1,4318555,3203,22,0,0
33801,1027,40.800376950127024,-74.17338977082734,0,0,1,0,0,0,0,0,4328036,7732,25,0,0
33802,1666,40.79289064557528,-74.1921413949356,1,0,1,0,1,0,0,0,4304576,4638,22,0,0
33803,1513,40.912228067840985,-73.61544220979752,0,0,1,0,0,0,0,1,4303047,8843,58,1,0
33804,1345,40.7051299237913,-73.61513627272659,1,1,1,0,0,0,0,0,4327252,8458,36,0,0
33805,977,40.6676656076745,-73.84890787835143,0,0,1,0,0,1,0,0,4326804,8329,36,0,0
33806,1584,40.715996249160796,-74.64712223039473,0,0,1,0,0,0,1,1,4313135,2023,10,0,0
33807,2144,40.664771666195435,-73.35371423902954,1,0,0,0,0,0,0,0,4318451,5635,41,0,0
33808,1664,40.725042722846055,-74.61513767631816,0,0,0,0,0,0,0,1,4310851,4535,1,0,0
33809,784,40.599139592290605,-73.48280338797593,0,1,0,0,0,0,0,0,4324329,9888,27,1,0
33810,510,40.91679018014295,-74.42263064083106,0,0,0,0,0,0,0,0,4326580,5389,27,0,0
33811,1899,40.86154772391902,-73.54757838199555,0,0,0,0,0,0,0,0,4308791,2104,42,0,0
33812,1511,40.86807085670657,-74.4862818974916,0,0,0,0,1,0,0,1,4328570,4201,16,0,0
33813,1606,40.81566186550575,-73.91979608815853,0,0,1,1,1,0,0,0,4313540,8692,36,1,0
33814,1507,40.66284845540409,-74.31997215485502,0,0,0,0,0,0,0,0,4302579,7417,54,0,0
